%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1521561315530814872,76384,1521561315550851541,imu_link,0.0251846891627,0.0368620351863,-0.0833135909739,-0.99382718731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0231638392458,-0.0214531794818,-0.62003308983,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.666366823247,-0.834347211567,9.73665587954,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315533142148,76385,1521561315563851541,imu_link,0.0264935444256,0.0371383532015,-0.0792790195251,-0.994113243347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0240404362126,-0.0268033652858,-0.619193301346,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.644971049298,-0.868282247876,9.72518480474,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315533157824,76386,1521561315577851541,imu_link,0.0278336322288,0.0376525527247,-0.074691739625,-0.994412394067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0200591165812,-0.0343826162291,-0.61628659436,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.686751794901,-0.791521921735,9.72702116666,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315551506917,76387,1521561315589851541,imu_link,0.0288602977633,0.0383305268955,-0.0705820720419,-0.994657500895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0168740608287,-0.0404460170741,-0.613961228736,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.720176391881,-0.730113659907,9.72849025623,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315565247878,76388,1521561315602851541,imu_link,0.0288145063638,0.0390136633502,-0.0653604419107,-0.99498952929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018370077403,-0.0423169034002,-0.613590861616,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.726804782924,-0.629272288877,9.81537796203,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315599524134,76389,1521561315615851541,imu_link,0.0299632489067,0.0399174392249,-0.0617194368645,-0.995151379677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0247816012917,-0.0413658914573,-0.612123908833,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.758922553038,-0.692730138205,9.83077912575,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315600591387,76390,1521561315647851541,imu_link,0.0303735889313,0.0409752419057,-0.0488344305792,-0.995812800076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0268245630796,-0.0407115044964,-0.610737510321,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.752534461695,-0.681726014117,9.8201157426,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315623498960,76391,1521561315659851541,imu_link,0.0306730884653,0.0410207926001,-0.0440516788603,-0.996024136086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0224992633175,-0.0392301911049,-0.614843094655,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.737368339114,-0.693512841538,9.80536021286,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315635505646,76392,1521561315672851541,imu_link,0.0308220754753,0.0410962986981,-0.0388080544435,-0.996234620446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0190390234562,-0.038045140374,-0.618127562171,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.725235440868,-0.702942303614,9.79355578889,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315636514553,76393,1521561315686851541,imu_link,0.0306554518449,0.0408656486428,-0.0332387794402,-0.996450588919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142488009187,-0.0374163675893,-0.621925783385,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.628380192186,-0.640575191099,9.72090519449,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315659469667,76394,1521561315698851541,imu_link,0.0305487328783,0.040469479154,-0.0285860942795,-0.99661430563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0174405186545,-0.039254648148,-0.624325827753,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.615539423759,-0.62659452125,9.68145956886,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315695568532,76395,1521561315711851541,imu_link,0.0304774242776,0.0397983497623,-0.023803453102,-0.996769307804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0199938928811,-0.0407252726168,-0.626245863276,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.605266808864,-0.615409985205,9.64990306787,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315707971979,76396,1521561315742851541,imu_link,0.0293453638314,0.0380015509945,-0.0147702538904,-0.997048340474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0179925310785,-0.045094451841,-0.632890176744,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.622906106185,-0.552832238854,9.73766426946,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315713164148,76397,1521561315756851541,imu_link,0.029027440897,0.0376643577523,-0.0114128104151,-0.997114076084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0226703788298,-0.0463549190833,-0.639163438491,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.65664999131,-0.537246545271,9.74275081717,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315731640725,76398,1521561315768851541,imu_link,0.0286065601384,0.0375292489553,-0.00853259314787,-0.9971601094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0264126570866,-0.0473632928921,-0.644182047963,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.683645099812,-0.524777990219,9.74682005539,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315743909400,76399,1521561315781851541,imu_link,0.0291308866886,0.0374170637424,-0.00544621069383,-0.997170663951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0355789941629,-0.0502984455356,-0.643727183222,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.680820329142,-0.583277320594,9.72373934791,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315755434268,76400,1521561315794851541,imu_link,0.0302745902542,0.0381664726979,-0.000551897372025,-0.997122699263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0384423123,-0.0525401450808,-0.642724758776,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.749428886546,-0.657849522556,9.73592053406,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315756459598,76401,1521561315808851541,imu_link,0.031330495334,0.0391450043709,0.00487075000377,-0.997040276449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0407329668439,-0.0543335047436,-0.641922819207,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.804315733287,-0.717507285014,9.74566548313,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315785581949,76402,1521561315820851541,imu_link,0.0325120458895,0.0397174138105,0.00925198731271,-0.996948906911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0438425625079,-0.0526819354683,-0.639259227622,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.802256535035,-0.810244492227,9.81571062708,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315786635620,76403,1521561315834851541,imu_link,0.0339922157771,0.0402322188677,0.0141779746523,-0.996820820341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0463302390762,-0.0513606800284,-0.637128354322,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.800609176409,-0.884434259103,9.87174674308,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315797472235,76404,1521561315847851541,imu_link,0.0353049799231,0.0408631202834,0.0188813704384,-0.996671549901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0483203803604,-0.0498779844968,-0.634997971198,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.854357932475,-0.927505493678,9.89311238699,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315821495582,76405,1521561315859851541,imu_link,0.0366243553416,0.0414849912672,0.0228215141079,-0.996515879363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0468262360122,-0.050926704243,-0.634357893701,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.885864771874,-1.01798679566,9.89583970592,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315833454276,76406,1521561315872851541,imu_link,0.0380487226316,0.0421688059625,0.0268214668526,-0.996334145469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0456309205157,-0.0517656800525,-0.633845831696,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.911070243768,-1.09037183832,9.89802156111,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315851451272,76407,1521561315885851541,imu_link,0.0394050000286,0.0428657383745,0.0312873770125,-0.996121324139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0443553999177,-0.0490313354965,-0.631520572221,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.954697796635,-1.15546249538,9.91317456196,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315863482227,76408,1521561315898851541,imu_link,0.040539350481,0.0437535820448,0.0360328310472,-0.995876783723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0432285608193,-0.0447154066072,-0.628170451127,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.06429893247,-1.14289156629,9.95737933025,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315894075831,76409,1521561315911851541,imu_link,0.041485196598,0.044733451093,0.0408991917174,-0.995606272015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0423270895272,-0.0412626634443,-0.625490354212,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.15197984245,-1.13283482286,9.9927431454,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315905437029,76410,1521561315942851541,imu_link,0.0435474527715,0.0470805599424,0.0524533077187,-0.994867007846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0349012846603,-0.0355206342644,-0.622920580269,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.16993097411,-1.10563582083,9.93532176381,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315906523040,76411,1521561315956851541,imu_link,0.0444537912118,0.0480022802466,0.0576842883828,-0.994494025341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0290670634693,-0.0300756295719,-0.618629884894,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.13592900358,-1.04748475212,9.90279217453,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315929973748,76412,1521561315968851541,imu_link,0.0450667187774,0.0486388791706,0.0623068898793,-0.994156696845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0243996864469,-0.0257196257531,-0.615197328544,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.10872742675,-1.00096389647,9.87676850271,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315947654571,76413,1521561315981851541,imu_link,0.0452561135988,0.0493650850367,0.0674207641519,-0.993778603327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0231135059857,-0.0197871013173,-0.607342998396,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.09271224949,-0.87755594333,9.82386738827,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315959457417,76414,1521561315994851541,imu_link,0.0446420561509,0.0501977174652,0.0723466577726,-0.993418413094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0240001696039,-0.0179144937016,-0.606806351858,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.12299573929,-0.737649310804,9.7714907632,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315977816102,76415,1521561316007851541,imu_link,0.0436485864033,0.0510852195549,0.0768454865463,-0.993079676899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024709500509,-0.0164164075868,-0.606377034622,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.1472225315,-0.625724003116,9.72958946253,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561315978973772,76416,1521561316021851541,imu_link,0.0426943536032,0.0517869912533,0.0820499707196,-0.992668182682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0241063158911,-0.0128766400695,-0.612206094882,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.1742654111,-0.587898513487,9.82966484377,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316013984748,76417,1521561316051851541,imu_link,0.040507733386,0.0537872995831,0.0926572351447,-0.991719172694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0251136855405,-0.00493653819309,-0.617507887728,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.18392870689,-0.633773739961,9.87141795944,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316025856001,76418,1521561316064851541,imu_link,0.0410508485027,0.0546816605055,0.0957714920472,-0.991352714775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028473725089,0.00343757363735,-0.617918102338,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.22374164699,-0.742299975424,9.94839497705,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316043522509,76419,1521561316077851541,imu_link,0.0420790601196,0.0554432598128,0.0998085732787,-0.990868443452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0309489115584,0.0203534392147,-0.614308636166,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.23500186415,-0.79033488701,9.93910809887,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316055539500,76420,1521561316090851541,imu_link,0.043119682521,0.0558282417623,0.104310360937,-0.990338096736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0329290607635,0.0338861318783,-0.611421063185,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.24401003802,-0.828762816852,9.93167859622,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316067508069,76421,1521561316103851541,imu_link,0.044376881402,0.0557931442707,0.107982087199,-0.989891352885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0354709839661,0.0469471623596,-0.608366042063,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.20812094728,-0.825028665881,9.86013402562,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316080200267,76422,1521561316116851541,imu_link,0.0449923895778,0.0546302858203,0.11139385323,-0.989550937018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0350568013462,0.0518620084749,-0.611030310155,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.13200448131,-0.786128318191,9.77799850373,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316081450194,76423,1521561316130851541,imu_link,0.0449503876637,0.0532509364643,0.114959077952,-0.989220603395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0347254552453,0.0557938854258,-0.613161724661,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.07111130762,-0.755008039576,9.71229008523,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316103480431,76424,1521561316142851541,imu_link,0.0451437619767,0.0520395016786,0.119213923135,-0.988771657814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0323319251487,0.0540439442361,-0.616888896211,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.03197357153,-0.807683948625,9.79331996266,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316104387378,76425,1521561316156851541,imu_link,0.045801864643,0.0506236931272,0.123463350014,-0.988293567442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0309492143459,0.0537082180558,-0.619657785306,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.99300193813,-0.860359165805,9.8179211248,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316133484682,76426,1521561316168851541,imu_link,0.0464431209775,0.0495916102137,0.126708719895,-0.987905226282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0298430456872,0.0534396371075,-0.621872896615,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.961824630946,-0.902499340176,9.83760205481,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316145492258,76427,1521561316181851541,imu_link,0.0473538475005,0.0485738262579,0.130597886342,-0.987405704765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0256590082313,0.0510963187612,-0.623644985689,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.982372618263,-0.927592350389,9.78008420183,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316157457840,76428,1521561316194851541,imu_link,0.0483883505633,0.0477602532281,0.134701556119,-0.986843524617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0223117782167,0.0492216640563,-0.625062656969,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.998811008362,-0.947666758859,9.73406991875,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316169418603,76429,1521561316207851541,imu_link,0.0489844716881,0.0469415537434,0.139480831545,-0.986188877429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139935933212,0.0409108900291,-0.624494032334,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.983710140812,-0.913926890525,9.69965278652,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316181736257,76430,1521561316220851541,imu_link,0.0491536425558,0.046593666661,0.14467839624,-0.98544749919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0156400126645,0.0364971467112,-0.624251980809,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.00993667287,-0.922369182441,9.723355043,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316205414962,76431,1521561316233851541,imu_link,0.0492282364353,0.0463784421186,0.149904458519,-0.984672470155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0169571481587,0.0329661520042,-0.624058339587,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.03091789882,-0.929123016076,9.74231684847,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316206445966,76432,1521561316247851541,imu_link,0.0500401881337,0.0462781808765,0.155181007436,-0.983818391239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0172658979294,0.0278000574027,-0.621881386686,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.06158924981,-0.962298820027,9.73833269781,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316223439519,76433,1521561316259851541,imu_link,0.0502966233332,0.0463819717905,0.159923753826,-0.983040595882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0121917644753,0.0219644191462,-0.621310483422,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.09187241476,-0.919886461056,9.7653121944,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316235597500,76434,1521561316272851541,imu_link,0.0503040905472,0.0466068387179,0.16509773752,-0.982173722035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00813245765154,0.0172959084715,-0.620853760804,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.11609894708,-0.885956573374,9.786895792,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316236650747,76435,1521561316286851541,imu_link,0.0509531697935,0.0470018263036,0.170380551493,-0.981218615103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0095676094525,0.0167537796008,-0.621126915352,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.13595901385,-0.929202184995,9.83289306321,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316265459968,76436,1521561316298851541,imu_link,0.0520107734175,0.0472838507522,0.173729873122,-0.980563237909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0160368640333,0.0183421074775,-0.619642677318,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.14227026093,-0.988698372482,9.81701849378,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
1521561316295468831,76437,1521561316311851541,imu_link,0.0530011612022,0.0474858857781,0.176942406865,-0.979926294628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021212267775,0.0196127697978,-0.618455286874,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,0.0,0.0,0.0,1.21846781553e-07,1.14731925868,-1.03629532318,9.80431883804,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06,0.0,0.0,0.0,8.66124810273e-06
